Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance,Year,Month,Month_Name,Quarter,Day_Of_Week,Is_Weekend
100218,2023-03-05,Delhi Metro,Transportation,68.58,Debit Card,Gurugram,Expense,10536.56,2023,3,March,Q1,Sunday,1
100219,2023-03-05,Ajio,Shopping,1661.24,UPI,Online,Expense,8875.32,2023,3,March,Q1,Sunday,1
100220,2023-03-05,Delhi Metro,Transportation,154.03,Debit Card,Mumbai,Expense,8721.29,2023,3,March,Q1,Sunday,1
100221,2023-03-06,Myntra,Shopping,851.76,Debit Card,Gurugram,Expense,7869.53,2023,3,March,Q1,Monday,0
100222,2023-03-06,Chaayos,Food & Dining,94.2,Net Banking,New Delhi,Expense,7775.33,2023,3,March,Q1,Monday,0
100223,2023-03-06,Rapido,Transportation,242.23,Debit Card,New Delhi,Expense,7533.1,2023,3,March,Q1,Monday,0
100224,2023-03-06,Jio,Bills,269.68,Cash,New Delhi,Expense,7263.42,2023,3,March,Q1,Monday,0
100225,2023-03-06,Blinkit,Groceries,688.25,Debit Card,Online,Expense,6575.17,2023,3,March,Q1,Monday,0
100226,2023-03-06,DMart,Groceries,712.42,Credit Card,Hyderabad,Expense,5862.75,2023,3,March,Q1,Monday,0
100227,2023-03-07,IRCTC,Travel,6444.94,Net Banking,Noida,Expense,-582.19,2023,3,March,Q1,Tuesday,0
100228,2023-03-08,BSES,Bills,994.36,Credit Card,Hyderabad,Expense,-1576.55,2023,3,March,Q1,Wednesday,0
100229,2023-03-08,Rapido,Transportation,175.56,Net Banking,Gurugram,Expense,-1752.11,2023,3,March,Q1,Wednesday,0
100230,2023-03-08,Spotify,Entertainment,648.66,Debit Card,Online,Expense,-2400.77,2023,3,March,Q1,Wednesday,0
100231,2023-03-08,McDonald's,Food & Dining,215.54,UPI,Gurugram,Expense,-2616.31,2023,3,March,Q1,Wednesday,0
100232,2023-03-08,McDonald's,Food & Dining,112.9,Net Banking,Online,Expense,-2729.21,2023,3,March,Q1,Wednesday,0
100233,2023-03-09,BSES,Bills,172.25,Cash,Hyderabad,Expense,-2901.46,2023,3,March,Q1,Thursday,0
100234,2023-03-09,DMart,Groceries,377.12,Debit Card,Hyderabad,Expense,-3278.58,2023,3,March,Q1,Thursday,0
100235,2023-03-09,IRCTC,Travel,4664.12,Credit Card,Gurugram,Expense,-7942.7,2023,3,March,Q1,Thursday,0
100236,2023-03-10,McDonald's,Food & Dining,335.49,Net Banking,New Delhi,Expense,-8278.19,2023,3,March,Q1,Friday,0
100237,2023-03-10,BigBasket,Groceries,268.06,Net Banking,Hyderabad,Expense,-8546.25,2023,3,March,Q1,Friday,0
100238,2023-03-10,Domino's,Food & Dining,263.16,Net Banking,Noida,Expense,-8809.41,2023,3,March,Q1,Friday,0
100239,2023-03-10,Hostel Fee,Rent,4732.42,Net Banking,Hyderabad,Expense,-13541.83,2023,3,March,Q1,Friday,0
100240,2023-03-11,Blinkit,Groceries,321.37,Cash,Online,Expense,-13863.2,2023,3,March,Q1,Saturday,1
100241,2023-03-11,Printing Shop,Miscellaneous,284.41,Debit Card,Gurugram,Expense,-14147.61,2023,3,March,Q1,Saturday,1
100242,2023-03-11,Ola,Transportation,91.36,Debit Card,Noida,Expense,-14238.97,2023,3,March,Q1,Saturday,1
100243,2023-03-11,Reliance Fresh,Groceries,632.62,Net Banking,New Delhi,Expense,-14871.59,2023,3,March,Q1,Saturday,1
100244,2023-03-11,PVR Cinemas,Entertainment,720.05,Net Banking,Online,Expense,-15591.64,2023,3,March,Q1,Saturday,1
100245,2023-03-12,DMart,Groceries,327.08,Debit Card,Hyderabad,Expense,-15918.72,2023,3,March,Q1,Sunday,1
100246,2023-03-12,BigBasket,Groceries,785.46,UPI,Gurugram,Expense,-16704.18,2023,3,March,Q1,Sunday,1
100247,2023-03-12,BigBasket,Groceries,269.06,Cash,Online,Expense,-16973.24,2023,3,March,Q1,Sunday,1
100248,2023-03-12,Unknown Merchant,Bills,565.75,Debit Card,Gurugram,Expense,-17538.99,2023,3,March,Q1,Sunday,1
100249,2023-03-12,Stationery,Miscellaneous,442.61,Net Banking,Hyderabad,Expense,-17981.6,2023,3,March,Q1,Sunday,1
100250,2023-03-12,Domino's,Food & Dining,184.46,UPI,Gurugram,Expense,-18166.06,2023,3,March,Q1,Sunday,1
100251,2023-03-12,PVR Cinemas,Entertainment,193.39,Credit Card,Mumbai,Expense,-18359.45,2023,3,March,Q1,Sunday,1
100252,2023-03-12,Unknown Merchant,Food & Dining,314.91,Cash,Gurugram,Expense,-18674.36,2023,3,March,Q1,Sunday,1
100253,2023-03-13,PVR Cinemas,Entertainment,283.51,UPI,Mumbai,Expense,-18957.87,2023,3,March,Q1,Monday,0
100254,2023-03-13,McDonald's,Food & Dining,225.14,Debit Card,Mumbai,Expense,-19183.01,2023,3,March,Q1,Monday,0
100255,2023-03-13,BookMyShow,Entertainment,405.87,Cash,Gurugram,Expense,-19588.88,2023,3,March,Q1,Monday,0
100256,2023-03-14,Uber,Transportation,49.15,UPI,Online,Expense,-19638.03,2023,3,March,Q1,Tuesday,0
100257,2023-03-14,Zomato,Food & Dining,214.29,Credit Card,Online,Expense,-19852.32,2023,3,March,Q1,Tuesday,0
100258,2023-03-14,Rapido,Transportation,44.35,Net Banking,New Delhi,Expense,-19896.67,2023,3,March,Q1,Tuesday,0
100259,2023-03-14,Spotify,Entertainment,452.03,Credit Card,Hyderabad,Expense,-20348.7,2023,3,March,Q1,Tuesday,0
100260,2023-03-15,BSES,Bills,798.94,Cash,New Delhi,Expense,-21147.64,2023,3,March,Q1,Wednesday,0
100261,2023-03-15,Stationery,Miscellaneous,417.7,UPI,Gurugram,Expense,-21565.34,2023,3,March,Q1,Wednesday,0
100262,2023-03-15,NPS,Investment,2069.87,Net Banking,Online,Expense,-23635.21,2023,3,March,Q1,Wednesday,0
100263,2023-03-15,Zerodha,Investment,1055.1,UPI,Online,Expense,-24690.31,2023,3,March,Q1,Wednesday,0
100264,2023-03-16,Groww,Investment,2217.05,UPI,Unknown,Expense,-26907.36,2023,3,March,Q1,Thursday,0
100265,2023-03-16,Printing Shop,Miscellaneous,291.15,Credit Card,New Delhi,Expense,-27198.51,2023,3,March,Q1,Thursday,0
100266,2023-03-16,Burger King,Food & Dining,305.91,Net Banking,New Delhi,Expense,-27504.42,2023,3,March,Q1,Thursday,0
100267,2023-03-16,Air India,Travel,4322.28,Net Banking,Gurugram,Expense,-31826.7,2023,3,March,Q1,Thursday,0
100268,2023-03-17,Burger King,Food & Dining,250.97,Credit Card,Gurugram,Expense,-32077.67,2023,3,March,Q1,Friday,0
100269,2023-03-17,Apollo Pharmacy,Health,1309.38,Debit Card,New Delhi,Expense,-33387.05,2023,3,March,Q1,Friday,0
100270,2023-03-17,Spotify,Entertainment,290.95,Cash,New Delhi,Expense,-33678.0,2023,3,March,Q1,Friday,0
100271,2023-03-18,Domino's,Food & Dining,86.76,Net Banking,Noida,Expense,-33764.76,2023,3,March,Q1,Saturday,1
100272,2023-03-18,Zerodha,Investment,2241.21,Net Banking,Mumbai,Expense,-36005.97,2023,3,March,Q1,Saturday,1
100273,2023-03-18,Domino's,Food & Dining,338.29,UPI,Online,Expense,-36344.26,2023,3,March,Q1,Saturday,1
100274,2023-03-18,BigBasket,Groceries,322.58,UPI,Online,Expense,-36666.84,2023,3,March,Q1,Saturday,1
100275,2023-03-18,DMart,Groceries,497.03,Cash,Hyderabad,Expense,-37163.87,2023,3,March,Q1,Saturday,1
100276,2023-03-18,DMart,Groceries,891.25,Cash,Online,Expense,-38055.12,2023,3,March,Q1,Saturday,1
100277,2023-03-19,Delhi Metro,Transportation,201.34,UPI,Noida,Expense,-38256.46,2023,3,March,Q1,Sunday,1
100278,2023-03-19,DMart,Groceries,421.53,Cash,Hyderabad,Expense,-38677.99,2023,3,March,Q1,Sunday,1
100279,2023-03-19,Jio,Bills,486.81,Credit Card,Mumbai,Expense,-39164.8,2023,3,March,Q1,Sunday,1
100280,2023-03-19,McDonald's,Food & Dining,263.12,Net Banking,Mumbai,Expense,-39427.92,2023,3,March,Q1,Sunday,1
100281,2023-03-19,McDonald's,Food & Dining,175.26,Credit Card,Mumbai,Expense,-39603.18,2023,3,March,Q1,Sunday,1
100282,2023-03-20,Blinkit,Groceries,490.29,UPI,Mumbai,Expense,-40093.47,2023,3,March,Q1,Monday,0
100283,2023-03-20,Uber,Transportation,70.72,UPI,Noida,Expense,-40164.19,2023,3,March,Q1,Monday,0
100284,2023-03-20,Zomato,Food & Dining,133.26,UPI,Noida,Expense,-40297.45,2023,3,March,Q1,Monday,0
100285,2023-03-20,Printing Shop,Miscellaneous,343.97,UPI,Gurugram,Expense,-40641.42,2023,3,March,Q1,Monday,0
100286,2023-03-21,Stationery,Miscellaneous,714.06,Cash,Hyderabad,Expense,-41355.48,2023,3,March,Q1,Tuesday,0
100287,2023-03-21,Ola,Transportation,240.39,Credit Card,New Delhi,Expense,-41595.87,2023,3,March,Q1,Tuesday,0
100288,2023-03-21,Printing Shop,Miscellaneous,711.54,Net Banking,Gurugram,Expense,-42307.41,2023,3,March,Q1,Tuesday,0
100289,2023-03-21,McDonald's,Food & Dining,147.5,Debit Card,Hyderabad,Expense,-42454.91,2023,3,March,Q1,Tuesday,0
100290,2023-03-21,Reliance Fresh,Groceries,671.54,Credit Card,Unknown,Expense,-43126.45,2023,3,March,Q1,Tuesday,0
100291,2023-03-22,Gift Shop,Miscellaneous,254.08,Cash,Hyderabad,Expense,-43380.53,2023,3,March,Q1,Wednesday,0
100292,2023-03-22,Gate Academy,Education,726.84,Cash,Gurugram,Expense,-44107.37,2023,3,March,Q1,Wednesday,0
100293,2023-03-23,Hostel Laundry,Bills,730.74,Net Banking,New Delhi,Expense,-44838.11,2023,3,March,Q1,Thursday,0
100294,2023-03-23,Hostel Laundry,Bills,143.06,Cash,Hyderabad,Expense,-44981.17,2023,3,March,Q1,Thursday,0
100295,2023-03-23,Jio,Bills,732.55,Debit Card,Online,Expense,-45713.72,2023,3,March,Q1,Thursday,0
100296,2023-03-24,Campus Project,Freelance,11698.5,Net Banking,Hyderabad,Income,-34015.22,2023,3,March,Q1,Friday,0
100297,2023-03-24,Chaayos,Food & Dining,246.08,Net Banking,Gurugram,Expense,-34261.3,2023,3,March,Q1,Friday,0
100298,2023-03-24,Domino's,Food & Dining,106.07,Net Banking,Hyderabad,Expense,-34367.37,2023,3,March,Q1,Friday,0
100299,2023-03-24,Ajio,Shopping,1484.81,UPI,Gurugram,Expense,-35852.18,2023,3,March,Q1,Friday,0
100300,2023-03-24,Netflix,Entertainment,341.36,Net Banking,Mumbai,Expense,-36193.54,2023,3,March,Q1,Friday,0
100301,2023-03-25,Burger King,Food & Dining,256.77,Credit Card,Online,Expense,-36450.31,2023,3,March,Q1,Saturday,1
100302,2023-03-25,Rapido,Transportation,173.03,UPI,Gurugram,Expense,-36623.34,2023,3,March,Q1,Saturday,1
100303,2023-03-25,DMart,Groceries,354.88,Debit Card,Online,Expense,-36978.22,2023,3,March,Q1,Saturday,1
100304,2023-03-25,McDonald's,Food & Dining,137.83,Credit Card,Noida,Expense,-37116.05,2023,3,March,Q1,Saturday,1
100305,2023-03-27,Zerodha,Investment,2872.53,UPI,Mumbai,Expense,-39988.58,2023,3,March,Q1,Monday,0
100306,2023-03-27,BigBasket,Groceries,758.23,UPI,Hyderabad,Expense,-40746.81,2023,3,March,Q1,Monday,0
100307,2023-03-27,McDonald's,Food & Dining,157.46,Credit Card,Mumbai,Expense,-40904.27,2023,3,March,Q1,Monday,0
100308,2023-03-28,Netflix,Entertainment,176.95,Credit Card,New Delhi,Expense,-41081.22,2023,3,March,Q1,Tuesday,0
100309,2023-03-28,Airtel,Bills,987.94,Net Banking,Mumbai,Expense,-42069.16,2023,3,March,Q1,Tuesday,0
100310,2023-03-28,Swiggy,Food & Dining,313.35,Net Banking,Hyderabad,Expense,-42382.51,2023,3,March,Q1,Tuesday,0
100311,2023-03-28,Delhi Metro,Transportation,199.59,Debit Card,New Delhi,Expense,-42582.1,2023,3,March,Q1,Tuesday,0
100312,2023-04-01,IIT Delhi,Salary/Stipend,16068.53,Net Banking,New Delhi,Income,-26513.57,2023,4,April,Q2,Saturday,1
100313,2023-04-01,Spotify,Entertainment,718.63,Credit Card,New Delhi,Expense,-27232.2,2023,4,April,Q2,Saturday,1
100314,2023-04-02,Parents,Family Support,25695.98,Net Banking,Hyderabad,Income,-1536.22,2023,4,April,Q2,Sunday,1
100315,2023-04-02,Ola,Transportation,29.26,Debit Card,Online,Expense,-1565.48,2023,4,April,Q2,Sunday,1
100316,2023-04-02,Spotify,Entertainment,695.23,Cash,Noida,Expense,-2260.71,2023,4,April,Q2,Sunday,1
100317,2023-04-03,Domino's,Food & Dining,337.93,Cash,Mumbai,Expense,-2598.64,2023,4,April,Q2,Monday,0
100318,2023-04-03,BookMyShow,Entertainment,711.19,Net Banking,Mumbai,Expense,-3309.83,2023,4,April,Q2,Monday,0
100319,2023-04-04,Hostel Fee,Rent,5474.34,UPI,Unknown,Expense,-8784.17,2023,4,April,Q2,Tuesday,0
100320,2023-04-04,Hostel Laundry,Bills,241.53,Debit Card,Gurugram,Expense,-9025.7,2023,4,April,Q2,Tuesday,0
100321,2023-04-04,Ola,Transportation,112.19,Credit Card,Online,Expense,-9137.89,2023,4,April,Q2,Tuesday,0
100322,2023-04-04,Uber,Transportation,230.97,Net Banking,Hyderabad,Expense,-9368.86,2023,4,April,Q2,Tuesday,0
100323,2023-04-04,Apollo Pharmacy,Health,1332.54,Cash,Hyderabad,Expense,-10701.4,2023,4,April,Q2,Tuesday,0
100324,2023-04-05,Hostel Laundry,Bills,300.16,Net Banking,New Delhi,Expense,-11001.56,2023,4,April,Q2,Wednesday,0
100325,2023-04-05,Domino's,Food & Dining,109.02,Debit Card,Online,Expense,-11110.58,2023,4,April,Q2,Wednesday,0
100326,2023-04-05,Reliance Fresh,Groceries,424.2,Net Banking,Hyderabad,Expense,-11534.78,2023,4,April,Q2,Wednesday,0
100327,2023-04-05,Apollo Pharmacy,Health,1283.49,Net Banking,Mumbai,Expense,-12818.27,2023,4,April,Q2,Wednesday,0
100328,2023-04-05,Blinkit,Groceries,520.43,Net Banking,Noida,Expense,-13338.7,2023,4,April,Q2,Wednesday,0
100329,2023-04-05,McDonald's,Food & Dining,116.06,Net Banking,Gurugram,Expense,-13454.76,2023,4,April,Q2,Wednesday,0
100330,2023-04-05,Blinkit,Groceries,191.73,Cash,Hyderabad,Expense,-13646.49,2023,4,April,Q2,Wednesday,0
100331,2023-04-06,Zerodha,Investment,564.78,Net Banking,Online,Expense,-14211.27,2023,4,April,Q2,Thursday,0
100332,2023-04-06,Reliance Fresh,Groceries,526.93,Credit Card,Mumbai,Expense,-14738.2,2023,4,April,Q2,Thursday,0
100333,2023-04-06,Unknown Merchant,Investment,2944.78,Cash,Online,Expense,-17682.98,2023,4,April,Q2,Thursday,0
100334,2023-04-06,Domino's,Food & Dining,224.9,Net Banking,Online,Expense,-17907.88,2023,4,April,Q2,Thursday,0
100335,2023-04-07,Reliance Fresh,Groceries,241.02,Credit Card,Online,Expense,-18148.9,2023,4,April,Q2,Friday,0
100336,2023-04-07,Chaayos,Food & Dining,209.35,Net Banking,Gurugram,Expense,-18358.25,2023,4,April,Q2,Friday,0
100337,2023-04-07,Burger King,Food & Dining,80.81,UPI,New Delhi,Expense,-18439.06,2023,4,April,Q2,Friday,0
100338,2023-04-08,Reliance Fresh,Groceries,350.6,UPI,New Delhi,Expense,-18789.66,2023,4,April,Q2,Saturday,1
100339,2023-04-08,Spotify,Entertainment,381.59,UPI,Noida,Expense,-19171.25,2023,4,April,Q2,Saturday,1
100340,2023-04-09,Zomato,Food & Dining,338.21,Debit Card,Hyderabad,Expense,-19509.46,2023,4,April,Q2,Sunday,1
100341,2023-04-09,BigBasket,Groceries,868.0,Credit Card,Gurugram,Expense,-20377.46,2023,4,April,Q2,Sunday,1
100342,2023-04-09,Rapido,Transportation,77.05,Credit Card,Online,Expense,-20454.51,2023,4,April,Q2,Sunday,1
100343,2023-04-10,Hostel Laundry,Bills,194.84,Cash,Hyderabad,Expense,-20649.35,2023,4,April,Q2,Monday,0
100344,2023-04-10,Flipkart,Shopping,1415.73,Credit Card,Gurugram,Expense,-22065.08,2023,4,April,Q2,Monday,0
100345,2023-04-10,Gift Shop,Miscellaneous,616.93,Debit Card,Mumbai,Expense,-22682.01,2023,4,April,Q2,Monday,0
100346,2023-04-10,Apollo Pharmacy,Health,1735.62,UPI,Gurugram,Expense,-24417.63,2023,4,April,Q2,Monday,0
100347,2023-04-10,Netflix,Entertainment,767.82,Debit Card,Mumbai,Expense,-25185.45,2023,4,April,Q2,Monday,0
100348,2023-04-10,Domino's,Food & Dining,327.36,Net Banking,Noida,Expense,-25512.81,2023,4,April,Q2,Monday,0
100349,2023-04-11,Airtel,Bills,1092.2,UPI,New Delhi,Expense,-26605.01,2023,4,April,Q2,Tuesday,0
100350,2023-04-11,BigBasket,Groceries,230.48,Cash,Mumbai,Expense,-26835.49,2023,4,April,Q2,Tuesday,0
100351,2023-04-12,McDonald's,Food & Dining,229.59,Net Banking,Noida,Expense,-27065.08,2023,4,April,Q2,Wednesday,0
100352,2023-04-12,Flipkart,Shopping,806.9,Debit Card,Noida,Expense,-27871.98,2023,4,April,Q2,Wednesday,0
100353,2023-04-13,Domino's,Food & Dining,297.98,Cash,Unknown,Expense,-28169.96,2023,4,April,Q2,Thursday,0
100354,2023-04-13,BSES,Bills,697.51,Credit Card,Gurugram,Expense,-28867.47,2023,4,April,Q2,Thursday,0
100355,2023-04-14,Upwork Client,Freelance,8806.47,Net Banking,Hyderabad,Income,-20061.0,2023,4,April,Q2,Friday,0
100356,2023-04-14,Irctc Refund,Refund,361.62,UPI,New Delhi,Income,-19699.38,2023,4,April,Q2,Friday,0
100357,2023-04-14,Gift Shop,Miscellaneous,168.56,Cash,Noida,Expense,-19867.94,2023,4,April,Q2,Friday,0
100358,2023-04-14,Delhi Metro,Transportation,174.98,UPI,Hyderabad,Expense,-20042.92,2023,4,April,Q2,Friday,0
100359,2023-04-14,Reliance Fresh,Groceries,464.09,Cash,Hyderabad,Expense,-20507.01,2023,4,April,Q2,Friday,0
100360,2023-04-15,Zomato,Food & Dining,186.18,Credit Card,Hyderabad,Expense,-20693.19,2023,4,April,Q2,Saturday,1
100361,2023-04-15,Delhi Metro,Transportation,108.86,Net Banking,Mumbai,Expense,-20802.05,2023,4,April,Q2,Saturday,1
100362,2023-04-15,BookMyShow,Entertainment,784.94,Net Banking,Online,Expense,-21586.99,2023,4,April,Q2,Saturday,1
100363,2023-04-16,Hostel Fee,Rent,4928.37,UPI,Noida,Expense,-26515.36,2023,4,April,Q2,Sunday,1
100364,2023-04-16,Delhi Metro,Transportation,166.97,Debit Card,Online,Expense,-26682.33,2023,4,April,Q2,Sunday,1
100365,2023-04-16,BigBasket,Groceries,536.04,Cash,New Delhi,Expense,-27218.37,2023,4,April,Q2,Sunday,1
100366,2023-04-16,Rapido,Transportation,31.62,Debit Card,Hyderabad,Expense,-27249.99,2023,4,April,Q2,Sunday,1
100367,2023-04-16,BigBasket,Groceries,532.29,Cash,New Delhi,Expense,-27782.28,2023,4,April,Q2,Sunday,1
100368,2023-04-16,Swiggy,Food & Dining,169.18,Credit Card,New Delhi,Expense,-27951.46,2023,4,April,Q2,Sunday,1
100369,2023-04-16,Ola,Transportation,146.32,Credit Card,Mumbai,Expense,-28097.78,2023,4,April,Q2,Sunday,1
100370,2023-04-17,Sbi Savings,Interest,93.65,Net Banking,New Delhi,Income,-28004.13,2023,4,April,Q2,Monday,0
100371,2023-04-17,Tata 1mg,Health,483.3,UPI,Gurugram,Expense,-28487.43,2023,4,April,Q2,Monday,0
100372,2023-04-17,Reliance Fresh,Groceries,261.71,Debit Card,Hyderabad,Expense,-28749.14,2023,4,April,Q2,Monday,0
100373,2023-04-17,Zomato,Food & Dining,225.06,Credit Card,New Delhi,Expense,-28974.2,2023,4,April,Q2,Monday,0
100374,2023-04-18,Swiggy,Food & Dining,180.05,Debit Card,Noida,Expense,-29154.25,2023,4,April,Q2,Tuesday,0
100375,2023-04-18,Delhi Metro,Transportation,59.83,Net Banking,Gurugram,Expense,-29214.08,2023,4,April,Q2,Tuesday,0
100376,2023-04-18,Uber,Transportation,181.09,UPI,Online,Expense,-29395.17,2023,4,April,Q2,Tuesday,0
100377,2023-04-18,Stationery,Miscellaneous,546.34,Debit Card,New Delhi,Expense,-29941.51,2023,4,April,Q2,Tuesday,0
100378,2023-04-19,Uber,Transportation,114.17,Credit Card,Gurugram,Expense,-30055.68,2023,4,April,Q2,Wednesday,0
100379,2023-04-19,Domino's,Food & Dining,253.19,Credit Card,Hyderabad,Expense,-30308.87,2023,4,April,Q2,Wednesday,0
100380,2023-04-19,Ola,Transportation,112.13,Debit Card,Hyderabad,Expense,-30421.0,2023,4,April,Q2,Wednesday,0
100381,2023-04-19,McDonald's,Food & Dining,135.46,UPI,Hyderabad,Expense,-30556.46,2023,4,April,Q2,Wednesday,0
100382,2023-04-20,Rapido,Transportation,108.35,Credit Card,Noida,Expense,-30664.81,2023,4,April,Q2,Thursday,0
100383,2023-04-20,Delhi Metro,Transportation,110.38,Net Banking,Gurugram,Expense,-30775.19,2023,4,April,Q2,Thursday,0
100384,2023-04-20,Campus Canteen,Food & Dining,89.07,UPI,Noida,Expense,-30864.26,2023,4,April,Q2,Thursday,0
100385,2023-04-21,Burger King,Food & Dining,287.56,Credit Card,Hyderabad,Expense,-31151.82,2023,4,April,Q2,Friday,0
100386,2023-04-22,Zerodha,Investment,2966.44,UPI,Hyderabad,Expense,-34118.26,2023,4,April,Q2,Saturday,1
100387,2023-04-22,BSES,Bills,594.97,Credit Card,Hyderabad,Expense,-34713.23,2023,4,April,Q2,Saturday,1
100388,2023-04-22,McDonald's,Food & Dining,167.76,Net Banking,Online,Expense,-34880.99,2023,4,April,Q2,Saturday,1
100389,2023-04-22,Printing Shop,Miscellaneous,700.74,Debit Card,Unknown,Expense,-35581.73,2023,4,April,Q2,Saturday,1
100390,2023-04-22,Jio,Bills,366.7,Credit Card,New Delhi,Expense,-35948.43,2023,4,April,Q2,Saturday,1
100391,2023-04-22,Uber,Transportation,74.35,Cash,Gurugram,Expense,-36022.78,2023,4,April,Q2,Saturday,1
100392,2023-04-23,Ajio,Shopping,1267.1,UPI,Mumbai,Expense,-37289.88,2023,4,April,Q2,Sunday,1
100393,2023-04-23,Swiggy,Food & Dining,234.59,Credit Card,New Delhi,Expense,-37524.47,2023,4,April,Q2,Sunday,1
100394,2023-04-23,BookMyShow,Entertainment,593.43,Debit Card,Online,Expense,-38117.9,2023,4,April,Q2,Sunday,1
100395,2023-04-23,Chaayos,Food & Dining,265.24,Debit Card,Mumbai,Expense,-38383.14,2023,4,April,Q2,Sunday,1
100396,2023-04-24,Myntra,Shopping,2350.94,Credit Card,Noida,Expense,-40734.08,2023,4,April,Q2,Monday,0
100397,2023-04-24,Blinkit,Groceries,543.17,Credit Card,Mumbai,Expense,-41277.25,2023,4,April,Q2,Monday,0
100398,2023-04-24,Ajio,Shopping,994.04,Debit Card,Mumbai,Expense,-42271.29,2023,4,April,Q2,Monday,0
100399,2023-04-25,Tata 1mg,Health,300.19,Cash,Noida,Expense,-42571.48,2023,4,April,Q2,Tuesday,0
100400,2023-04-25,Zomato,Food & Dining,190.39,Cash,Gurugram,Expense,-42761.87,2023,4,April,Q2,Tuesday,0
100401,2023-04-26,Reliance Fresh,Groceries,875.3,UPI,Hyderabad,Expense,-43637.17,2023,4,April,Q2,Wednesday,0
100402,2023-04-26,Delhi Metro,Transportation,234.75,Net Banking,New Delhi,Expense,-43871.92,2023,4,April,Q2,Wednesday,0
100403,2023-04-26,Domino's,Food & Dining,278.89,Net Banking,Mumbai,Expense,-44150.81,2023,4,April,Q2,Wednesday,0
100404,2023-04-26,Domino's,Food & Dining,204.84,UPI,Online,Expense,-44355.65,2023,4,April,Q2,Wednesday,0
100405,2023-04-27,Tata 1mg,Health,161.78,Cash,Noida,Expense,-44517.43,2023,4,April,Q2,Thursday,0
100406,2023-04-28,Reliance Fresh,Groceries,818.5,Credit Card,Gurugram,Expense,-45335.93,2023,4,April,Q2,Friday,0
100407,2023-04-28,Delhi Metro,Transportation,53.04,Debit Card,Online,Expense,-45388.97,2023,4,April,Q2,Friday,0
100408,2023-04-28,Netflix,Entertainment,744.36,Credit Card,Hyderabad,Expense,-46133.33,2023,4,April,Q2,Friday,0
100409,2023-04-28,BookMyShow,Entertainment,222.85,Cash,Hyderabad,Expense,-46356.18,2023,4,April,Q2,Friday,0
100410,2023-04-28,Hostel Fee,Rent,5073.72,Cash,New Delhi,Expense,-51429.9,2023,4,April,Q2,Friday,0
100411,2023-05-01,IIT Delhi,Salary/Stipend,15023.38,Net Banking,New Delhi,Income,-36406.52,2023,5,May,Q2,Monday,0
100412,2023-05-01,Chaayos,Food & Dining,271.91,Debit Card,Mumbai,Expense,-36678.43,2023,5,May,Q2,Monday,0
100413,2023-05-02,Parents,Family Support,29683.23,Net Banking,Hyderabad,Income,-6995.2,2023,5,May,Q2,Tuesday,0
100414,2023-05-02,BigBasket,Groceries,772.05,Cash,Mumbai,Expense,-7767.25,2023,5,May,Q2,Tuesday,0
100415,2023-05-02,Burger King,Food & Dining,203.12,Net Banking,Online,Expense,-7970.37,2023,5,May,Q2,Tuesday,0
100416,2023-05-02,Coursera,Education,1346.1,Debit Card,Hyderabad,Expense,-9316.47,2023,5,May,Q2,Tuesday,0
