Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance
100299,24/03/2023,Ajio,Shopping,1484.81,UPI,Gurugram,Expense,-35852.18
100300,24/03/2023,Netflix,Fun,341.36,Net Banking,Mumbai,Expense,-36193.54
100301,2023-03-25,Burger King,Dining,256.77,Credit Card,Online,Expense,-36450.31
100302,25-Mar-2023,Rapido,Transportation,173.03,UPI,Gurugram,Expense,-36623.34
100303,25/03/2023,DMart,Groceries,354.88,Debit Card,Online,Expense,-36978.22
100304,25/03/2023,McDonald's,Food & Dining,137.83,Credit Card,Noida,Expense,-37116.05
100305,27/03/2023,Zerodha,Investment,2872.53,UPI,Mumbai,Expense,-39988.58
100306,27-Mar-2023,BigBasket,Groceries,758.23,UPI,Hyderabad,Expense,-40746.81
100307,27/03/2023,McDonald's,Dining,157.46,Credit Card,Mumbai,Expense,-40904.27
100308,28/03/2023,Netflix,Entertainment,-176.95,Credit Card,New Delhi,Expense,-41081.22
100309,2023-03-28,Airtel,Bills,987.94,Net Banking,Mumbai,Expense,-42069.16
100310,28/03/2023,Swiggy,Food,313.35,Net Banking,Hyderabad,Expense,-42382.51
100311,28/03/2023,Delhi Metro,Transportation,199.59,Debit Card,New Delhi,Expense,-42582.1
100312,2023-04-01,IIT Delhi,Salary/Stipend,16068.53,Net Banking,New Delhi,Income,-26513.57
100313,01/04/2023,  Spotify ,  Entertainment ,718.63,Credit Card,  New Delhi ,Expense,-27232.2
100314,02/04/2023,Parents,Family Support,25695.98,Net Banking,Hyderabad,Income,-1536.22
100315,02-Apr-2023,Ola,Commute,29.26,Debit Card,Online,Expense,-1565.48
100316,02-Apr-2023,Spotify,Entertainment,695.23,  Cash ,Noida,Expense,-2260.71
100317,03/04/2023,Domino's,Food & Dining,337.93,Cash,Mumbai,Expense,-2598.64
100318,2023-04-03,BookMyShow,Entertainment,711.19,Net Banking,Mumbai,Expense,-3309.83
100319,2023-04-04,Hostel Fee,Rent,5474.34,UPI,,Expense,-8784.17
100320,04-Apr-2023,Hostel Laundry,Bills,241.53,Debit Card,Gurugram,Expense,-9025.7
100321,04-Apr-2023,Ola,Transportation,112.19,Credit Card,Online,Expense,-9137.89
100322,04-Apr-2023,Uber,Transportation,230.97,Net Banking,Hyderabad,Expense,-9368.86
100323,04/04/2023,Apollo Pharmacy,Health,1332.54,Cash,Hyderabad,Expense,-10701.4
100324,05-Apr-2023,Hostel Laundry,Bills,300.16,Net Banking,New Delhi,Expense,-11001.56
100325,05/04/2023,Domino's,FOOD,109.02,Debit Card,Online,Expense,-11110.58
100326,05/04/2023,Reliance Fresh,Groceries,424.2,Net Banking,Hyderabad,Expense,-11534.78
100327,2023-04-05,Apollo Pharmacy,Health,1283.49,Net Banking,Mumbai,Expense,-12818.27
100328,05/04/2023,Blinkit,Groceries,520.43,,Noida,Expense,-13338.7
100329,2023-04-05,McDonald's,FOOD,116.06,Net Banking,Gurugram,Expense,-13454.76
100330,05/04/2023,Blinkit,Groceries,191.73,Cash,Hyderabad,Expense,-13646.49
100331,06/04/2023,Zerodha,Investment,564.78,Net Banking,Online,Expense,-14211.27
100332,06-Apr-2023,Reliance Fresh,Groceries,526.93,Credit Card,Mumbai,Expense,-14738.2
100333,06-Apr-2023,,Investment,2944.78,Cash,Online,Expense,-17682.98
100333,06/04/2023,,Investment,2944.78,Cash,Online,Expense,-17682.98
100334,06-Apr-2023,Domino's,Food,224.9,Net Banking,Online,Expense,-17907.88
100335,2023-04-07,Reliance Fresh,Groceries,241.02,Credit Card,Online,Expense,-18148.9
100336,07/04/2023,Chaayos,food & dining,209.35,Net Banking,Gurugram,Expense,-18358.25
100337,07/04/2023,Burger King,FOOD,80.81,UPI,New Delhi,Expense,-18439.06
100338,2023-04-08,Reliance Fresh,Groceries,350.6,UPI,New Delhi,Expense,-18789.66
100339,08-Apr-2023,Spotify,Movies,381.59,UPI,Noida,Expense,-19171.25
100340,2023-04-09,Zomato,Food & Dining,338.21,Debit Card,Hyderabad,Expense,-19509.46
100341,09-Apr-2023,BigBasket,Groceries,868.0,Credit Card,Gurugram,Expense,-20377.46
100342,09/04/2023,Rapido,transportation,77.05,Credit Card,Online,Expense,-20454.51
100343,10/04/2023,Hostel Laundry,Utility Bills,194.84,Cash,Hyderabad,Expense,-20649.35
100344,10-Apr-2023,Flipkart,Shopping,1415.73,Credit Card,Gurugram,Expense,-22065.08
100345,10/04/2023,Gift Shop,Miscellaneous,616.93,Debit Card,Mumbai,Expense,-22682.01
100346,10-Apr-2023,Apollo Pharmacy,Health,1735.62,UPI,Gurugram,Expense,-24417.63
100347,2023-04-10,Netflix,Entertainment,767.82,Debit Card,Mumbai,Expense,-25185.45
100348,10/04/2023,Domino's,food & dining,327.36,Net Banking,Noida,Expense,-25512.81
100349,2023-04-11,Airtel,Bills,1092.2,UPI,New Delhi,Expense,-26605.01
100350,11/04/2023,BigBasket,Groceries,230.48,Cash,Mumbai,Expense,-26835.49
100351,12-Apr-2023,McDonald's,food & dining,229.59,Net Banking,Noida,Expense,-27065.08
100352,12/04/2023,Flipkart,Shopping,806.9,Debit Card,Noida,Expense,-27871.98
100353,13/04/2023,Domino's,Food,297.98,Cash,,Expense,-28169.96
100354,13/04/2023,BSES,Bills,697.51,Credit Card,Gurugram,Expense,-28867.47
100355,14/04/2023,Upwork Client,Freelance,8806.47,Net Banking,Hyderabad,Income,-20061.0
100356,14/04/2023,IRCTC REFUND,Refund,361.62,UPI,New Delhi,Income,-19699.38
100357,2023-04-14,Gift Shop,Miscellaneous,168.56,Cash,Noida,Expense,-19867.94
100358,2023-04-14,Delhi Metro,Transportation,174.98,UPI,Hyderabad,Expense,-20042.92
100359,14/04/2023,Reliance Fresh,Groceries,464.09,Cash,Hyderabad,Expense,-20507.01
100360,2023-04-15,Zomato,Food,186.18,Credit Card,Hyderabad,Expense,-20693.19
100361,2023-04-15,Delhi Metro,Transportation,108.86,Net Banking,Mumbai,Expense,-20802.05
100362,2023-04-15,BOOKMYSHOW,Entertainment,784.94,Net Banking,Online,Expense,-21586.99
100363,16-Apr-2023,Hostel Fee,Rent,4928.37,UPI,Noida,Expense,-26515.36
100364,16/04/2023,Delhi Metro,transportation,166.97,Debit Card,Online,Expense,-26682.33
100365,16-Apr-2023,BigBasket,Groceries,536.04,Cash,New Delhi,Expense,-27218.37
100366,16-Apr-2023,Rapido,Transport,31.62,Debit Card,Hyderabad,Expense,-27249.99
100367,16-Apr-2023,BigBasket,Groceries,532.29,Cash,New Delhi,Expense,-27782.28
100368,16-Apr-2023,Swiggy,Food & Dining,169.18,Credit Card,New Delhi,Expense,-27951.46
100369,16/04/2023,Ola,Transportation,146.32,Credit Card,Mumbai,Expense,-28097.78
100370,17-Apr-2023,SBI Savings,Interest,93.65,Net Banking,New Delhi,Income,-28004.13
100371,17-Apr-2023,Tata 1mg,Health,483.3,UPI,Gurugram,Expense,-28487.43
100372,2023-04-17,Reliance Fresh,Groceries,261.71,Debit Card,Hyderabad,Expense,-28749.14
100373,17/04/2023,Zomato,Dining,225.06,Credit Card,New Delhi,Expense,-28974.2
100374,18-Apr-2023,Swiggy,Food & Dining,180.05,Debit Card,Noida,Expense,-29154.25
100375,18-Apr-2023,  Delhi Metro ,  Transportation ,59.83,Net Banking,  Gurugram ,Expense,-29214.08
100376,2023-04-18,Uber,Transportation,181.09,UPI,Online,Expense,-29395.17
100377,2023-04-18,Stationery,Miscellaneous,546.34,Debit Card,New Delhi,Expense,-29941.51
100378,2023-04-19,Uber,Transportation,114.17,Credit Card,Gurugram,Expense,-30055.68
100379,2023-04-19,Domino's,Food & Dining,253.19,Credit Card,Hyderabad,Expense,-30308.87
100380,19-Apr-2023,Ola,Transportation,112.13,Debit Card,Hyderabad,Expense,-30421.0
100381,19-Apr-2023,McDonald's,Food & Dining,135.46,UPI,Hyderabad,Expense,-30556.46
100382,20-Apr-2023,Rapido,Transportation,108.35,Credit Card,Noida,Expense,-30664.81
100383,20/04/2023,Delhi Metro,Transportation,110.38,Net Banking,Gurugram,Expense,-30775.19
100384,20/04/2023,Campus Canteen,food & dining,89.07,UPI,Noida,Expense,-30864.26
100385,2023-04-21,Burger King,Food & Dining,287.56,Credit Card,Hyderabad,Expense,-31151.82
100386,22-Apr-2023,  Zerodha ,  Investment ,2966.44,UPI,  Hyderabad ,Expense,-34118.26
100387,22/04/2023,BSES,Bills,594.97,Credit Card,Hyderabad,Expense,-34713.23
100388,22-Apr-2023,McDonald's,Food & Dining,167.76,Net Banking,Online,Expense,-34880.99
100389,22/04/2023,Printing Shop,Miscellaneous,700.74,Debit Card,,Expense,-35581.73
100390,22/04/2023,Jio,Bills,366.7,Credit Card,New Delhi,Expense,-35948.43
100391,2023-04-22,Uber,Transportation,74.35,Cash,Gurugram,Expense,-36022.78
100392,23/04/2023,Ajio,Shopping,1267.1,UPI,Mumbai,Expense,-37289.88
100393,2023-04-23,Swiggy,Food & Dining,234.59,Credit Card,New Delhi,Expense,-37524.47
100394,23-Apr-2023,BookMyShow,Entertainment,593.43,Debit Card,Online,Expense,-38117.9
100395,23/04/2023,Chaayos,Food & Dining,265.24,Debit Card,Mumbai,Expense,-38383.14
100396,24-Apr-2023,Myntra,SHOPPING,2350.94,Credit Card,Noida,Expense,-40734.08
100397,24-Apr-2023,Blinkit,Groceries,543.17,Credit Card,Mumbai,Expense,-41277.25
100398,2023-04-24,Ajio,Shopping,994.04,Debit Card,Mumbai,Expense,-42271.29
100399,25/04/2023,Tata 1mg,Health,300.19,Cash,Noida,Expense,-42571.48
100400,2023-04-25,Zomato,Food & Dining,190.39,Cash,Gurugram,Expense,-42761.87
100401,26/04/2023,Reliance Fresh,Groceries,875.3,UPI,Hyderabad,Expense,-43637.17
100402,2023-04-26,Delhi Metro,Transport,234.75,,New Delhi,Expense,-43871.92
100403,2023-04-26,Domino's,Food & Dining,278.89,Net Banking,Mumbai,Expense,-44150.81
100404,26-Apr-2023,Domino's,Food & Dining,204.84,UPI,Online,Expense,-44355.65
100405,2023-04-27,Tata 1mg,Health,161.78,Cash,Noida,Expense,-44517.43
100406,28-Apr-2023,Reliance Fresh,Groceries,818.5,Credit Card,Gurugram,Expense,-45335.93
100407,28/04/2023,DELHI METRO,Commute,53.04,Debit Card,Online,Expense,-45388.97
100408,2023-04-28,Netflix,Entertainment,744.36,Credit Card,Hyderabad,Expense,-46133.33
100409,28/04/2023,BookMyShow,Fun,222.85,Cash,Hyderabad,Expense,-46356.18
100410,2023-04-28,Hostel Fee,Rent,5073.72,  Cash ,New Delhi,Expense,-51429.9
100411,01-May-2023,IIT Delhi,Salary/Stipend,15023.38,Net Banking,New Delhi,Income,-36406.52
100412,2023-05-01,Chaayos,Food & Dining,271.91,Debit Card,Mumbai,Expense,-36678.43
100413,2023-05-02,Parents,Family Support,29683.23,Net Banking,Hyderabad,Income,-6995.2
100414,2023-05-02,BigBasket,Groceries,772.05,Cash,Mumbai,Expense,-7767.25
100415,02/05/2023,  Burger King ,  Food & Dining ,203.12,Net Banking,  Online ,Expense,-7970.37
100416,02-May-2023,Coursera,Education,1346.1,  Debit Card ,Hyderabad,Expense,-9316.47
100417,2023-05-02,PVR Cinemas,entertainment,254.37,Credit Card,Hyderabad,Expense,-9570.84
100418,2023-05-03,McDonald's,Food & Dining,169.17,Debit Card,New Delhi,Expense,-9740.01
100419,2023-05-03,Jio,Utility Bills,143.5,Net Banking,Mumbai,Expense,-9883.51
100420,03/05/2023,Uber,Commute,76.68,Debit Card,Noida,Expense,-9960.19
100421,2023-05-03,BigBasket,Groceries,227.47,Net Banking,New Delhi,Expense,-10187.66
100422,2023-05-03,DMart,Groceries,371.57,Credit Card,Gurugram,Expense,-10559.23
100423,04-May-2023,Hostel Fee,Rent,5120.34,UPI,New Delhi,Expense,-15679.57
100424,04/05/2023,BookMyShow,entertainment,342.1,Credit Card,New Delhi,Expense,-16021.67
100425,04/05/2023,Zomato,Dining,116.17,Debit Card,New Delhi,Expense,-16137.84
100426,05/05/2023,Rapido,Transportation,200.29,Debit Card,Gurugram,Expense,-16338.13
100427,05-May-2023,Domino's,Food & Dining,182.8,Debit Card,Gurugram,Expense,-16520.93
100428,05-May-2023,BSES,Bills,603.65,UPI,Online,Expense,-17124.58
100429,06-May-2023,BSES,Bills,639.66,Credit Card,Noida,Expense,-17764.24
100430,2023-05-06,Blinkit,Groceries,431.57,UPI,Hyderabad,Expense,-18195.81
100431,06/05/2023,Domino's,Food & Dining,315.43,Debit Card,Noida,Expense,-18511.24
100432,2023-05-06,McDonald's,Dining,183.6,Net Banking,Mumbai,Expense,-18694.84
100433,06-May-2023,,Health,1682.18,Credit Card,Online,Expense,-20377.02
100433,06-May-2023,,Health,1682.18,Credit Card,Online,Expense,-20377.02
100434,06-May-2023,Stationery,misc,382.89,  Net Banking ,New Delhi,Expense,-20759.91
100435,07/05/2023,Gift Shop,Others,212.76,Debit Card,New Delhi,Expense,-20972.67
100436,07-May-2023,Rapido,Transportation,124.73,Debit Card,Online,Expense,-21097.4
100437,08-May-2023,Uber,Transportation,213.79,Credit Card,New Delhi,Expense,-21311.19
100438,09/05/2023,Reliance Fresh,Groceries,207.69,Cash,Hyderabad,Expense,-21518.88
100439,09-May-2023,BookMyShow,Entertainment,-328.12,Debit Card,New Delhi,Expense,-21847.0
100440,10/05/2023,Gift Shop,Miscellaneous,356.19,Credit Card,Hyderabad,Expense,-22203.19
100441,10/05/2023,,Groceries,787.01,Cash,New Delhi,Expense,-22990.2
100441,10-May-2023,,Groceries,787.01,Cash,New Delhi,Expense,-22990.2
100442,10/05/2023,McDonald's,Food & Dining,81.4,Debit Card,Gurugram,Expense,-23071.6
100443,11/05/2023,BigBasket,Groceries,857.6,Cash,Mumbai,Expense,-23929.2
100444,13/05/2023,Stationery,Miscellaneous,577.83,Net Banking,Gurugram,Expense,-24507.03
100445,13/05/2023,BookMyShow,Entertainment,155.31,Net Banking,Noida,Expense,-24662.34
100446,13/05/2023,Air India,Travel,12270.29,Cash,New Delhi,Expense,-36932.63
100447,2023-05-13,Uber,Transportation,109.39,Debit Card,Gurugram,Expense,-37042.02
100448,14/05/2023,Apollo Pharmacy,Health,730.2,Net Banking,Noida,Expense,-37772.22
100449,14-May-2023,Campus Canteen,Food & Dining,214.96,Debit Card,Hyderabad,Expense,-37987.18
100450,14/05/2023,McDonald's,Food & Dining,103.57,Net Banking,Hyderabad,Expense,-38090.75
100451,2023-05-14,BigBasket,Groceries,197.45,Cash,Gurugram,Expense,-38288.2
100452,14-May-2023,Blinkit,Groceries,398.24,Credit Card,Online,Expense,-38686.44
100453,2023-05-15,Uber,Transportation,223.05,Cash,Gurugram,Expense,-38909.49
100454,15/05/2023,Hostel Laundry,Bills,961.9,Credit Card,Gurugram,Expense,-39871.39
100455,15-May-2023,BSES,Bills,732.76,Cash,Online,Expense,-40604.15
100456,2023-05-15,Domino's,Food & Dining,274.94,UPI,Gurugram,Expense,-40879.09
100457,15-May-2023,BookMyShow,Entertainment,718.17,Cash,New Delhi,Expense,-41597.26
100458,16-May-2023,Uber,Transportation,106.75,UPI,Mumbai,Expense,-41704.01
100459,2023-05-16,BSES,Bills,864.82,Credit Card,Online,Expense,-42568.83
100460,2023-05-16,Burger King,Dining,347.49,Cash,Hyderabad,Expense,-42916.32
100461,16-May-2023,Flipkart,shopping,2391.64,Credit Card,Online,Expense,-45307.96
100462,16-May-2023,Zerodha,Investment,1763.6,Cash,Online,Expense,-47071.56
100463,17/05/2023,IndiGo,Travel,16674.79,Credit Card,Mumbai,Expense,-63746.35
100464,17-May-2023,Campus Canteen,FOOD,149.86,Net Banking,Hyderabad,Expense,-63896.21
100465,17/05/2023,Spotify,Entertainment,512.01,Debit Card,New Delhi,Expense,-64408.22
100466,2023-05-17,McDonald's,Food & Dining,267.23,  Cash ,Hyderabad,Expense,-64675.45
100467,18-May-2023,Reliance Fresh,Groceries,875.84,Cash,Noida,Expense,-65551.29
100468,2023-05-18,PVR Cinemas,Entertainment,366.46,  Debit Card ,Gurugram,Expense,-65917.75
100469,18-May-2023,BookMyShow,Entertainment,111.35,Debit Card,Noida,Expense,-66029.1
100470,18/05/2023,Printing Shop,Miscellaneous,416.24,UPI,Hyderabad,Expense,-66445.34
100471,18-May-2023,Printing Shop,Miscellaneous,61.8,Cash,New Delhi,Expense,-66507.14
100472,18-May-2023,Domino's,Food & Dining,274.99,,Hyderabad,Expense,-66782.13
100473,18-May-2023,Apollo Pharmacy,Health,439.66,Net Banking,New Delhi,Expense,-67221.79
100474,19-May-2023,Chaayos,Food & Dining,142.11,Credit Card,Online,Expense,-67363.9
100475,2023-05-19,Rapido,Transportation,199.57,Net Banking,,Expense,-67563.47
100476,20/05/2023,BigBasket,Groceries,330.73,Debit Card,Gurugram,Expense,-67894.2
100477,20/05/2023,Rapido,Transportation,196.87,Debit Card,New Delhi,Expense,-68091.07
100478,21-May-2023,Blinkit,Groceries,879.22,Net Banking,Gurugram,Expense,-68970.29
100479,2023-05-21,,Transport,209.41,,Gurugram,Expense,-69179.7
100480,21/05/2023,Printing Shop,Others,316.26,UPI,Hyderabad,Expense,-69495.96
100481,2023-05-22,NAN,Rent,4838.79,UPI,New Delhi,Expense,-74334.75
100481,22-May-2023,,Rent,4838.79,UPI,New Delhi,Expense,-74334.75
100482,22/05/2023,Jio,Bills,366.22,Cash,Online,Expense,-74700.97
100483,22/05/2023,,Bills,305.03,Cash,New Delhi,Expense,-75006.0
100483,22-May-2023,NAN,Bills,305.03,Cash,New Delhi,Expense,-75006.0
100484,23-May-2023,Hostel Laundry,Bills,927.48,UPI,Gurugram,Expense,-75933.48
100485,23/05/2023,NPS,Investment,1228.62,Cash,Hyderabad,Expense,-77162.1
100486,2023-05-23,Groww,Investment,1654.06,Cash,Gurugram,Expense,-78816.16
100487,2023-05-23,Blinkit,Groceries,840.29,Net Banking,New Delhi,Expense,-79656.45
100488,2023-05-24,Myntra Refund,Refund,1764.89,UPI,Online,Income,-77891.56
100489,24-May-2023,Zomato,Food & Dining,336.1,Cash,Hyderabad,Expense,-78227.66
100490,24/05/2023,Swiggy,Food & Dining,131.31,Cash,Noida,Expense,-78358.97
100491,24-May-2023,Ola,Transportation,199.21,Net Banking,Hyderabad,Expense,-78558.18
100492,24-May-2023,Zomato,Food & Dining,296.01,,Noida,Expense,-78854.19
100493,2023-05-24,Ajio,Shopping,343.62,Net Banking,Noida,Expense,-79197.81
100494,25/05/2023,Udemy,Education,1029.81,UPI,Hyderabad,Expense,-80227.62
100495,25/05/2023,Printing Shop,Miscellaneous,204.34,UPI,Hyderabad,Expense,-80431.96
100496,25-May-2023,Burger King,Food & Dining,110.84,Debit Card,Hyderabad,Expense,-80542.8
100497,2023-05-26,Flipkart,Shopping,1766.57,UPI,New Delhi,Expense,-82309.37
100498,2023-05-26,Delhi Metro,Transportation,162.64,Cash,Gurugram,Expense,-82472.01
100499,26-May-2023,Netflix,Movies,351.67,UPI,Noida,Expense,-82823.68
100500,27/05/2023,Campus Canteen,food & dining,308.61,UPI,New Delhi,Expense,-83132.29
100501,2023-05-27,Chaayos,Food & Dining,144.93,Cash,Mumbai,Expense,-83277.22
100502,27-May-2023,Myntra,shopping,1639.07,,Hyderabad,Expense,-84916.29
100503,27/05/2023,Rapido,Transportation,63.03,Net Banking,New Delhi,Expense,-84979.32
100504,27-May-2023,IndiGo,Travel,2783.72,Debit Card,New Delhi,Expense,-87763.04
100505,28/05/2023,BigBasket,Groceries,174.68,UPI,Noida,Expense,-87937.72
100506,28-May-2023,Hostel Laundry,Bills,962.88,UPI,Gurugram,Expense,-88900.6
100507,2023-05-28,Ajio,SHOPPING,405.61,Cash,Noida,Expense,-89306.21
100508,28-May-2023,Blinkit,Groceries,346.77,Net Banking,Mumbai,Expense,-89652.98
100509,01-Jun-2023,IIT Delhi,Salary/Stipend,14698.39,Net Banking,New Delhi,Income,-74954.59
100510,01/06/2023,Swiggy,Food & Dining,299.44,Credit Card,,Expense,-75254.03
100511,01/06/2023,Delhi Metro,transportation,82.2,Net Banking,Noida,Expense,-75336.23
100512,02-Jun-2023,Parents,Family Support,42243.99,Net Banking,Hyderabad,Income,-33092.24
100513,2023-06-02,Swiggy,Food & Dining,150.79,Cash,Hyderabad,Expense,-33243.03
100514,02/06/2023,Ola,Transportation,135.47,Credit Card,Hyderabad,Expense,-33378.5
100515,2023-06-02,Zomato,Food & Dining,90.25,Net Banking,Noida,Expense,-33468.75
100516,03-Jun-2023,Printing Shop,Miscellaneous,318.67,Cash,Noida,Expense,-33787.42
100517,03/06/2023,Domino's,Food & Dining,177.32,Credit Card,New Delhi,Expense,-33964.74
100518,03/06/2023,Burger King,Food & Dining,252.28,UPI,Gurugram,Expense,-34217.02
100519,03-Jun-2023,Air India,Travel,16108.25,Debit Card,Gurugram,Expense,-50325.27
100520,04-Jun-2023,Hostel Fee,Rent,5791.57,UPI,New Delhi,Expense,-56116.84
100521,04-Jun-2023,Netflix,Entertainment,288.14,Debit Card,Online,Expense,-56404.98
100522,05/06/2023,Jio,utilities,282.58,Credit Card,New Delhi,Expense,-56687.56
100523,05/06/2023,Rapido,transportation,222.63,Credit Card,Mumbai,Expense,-56910.19
100524,2023-06-05,Reliance Fresh,Groceries,437.23,UPI,Hyderabad,Expense,-57347.42
100525,05-Jun-2023,NPS,Investment,2931.4,Debit Card,New Delhi,Expense,-60278.82
100526,05-Jun-2023,Zomato,Food & Dining,258.86,Debit Card,Gurugram,Expense,-60537.68
100527,05/06/2023,SWIGGY,Food & Dining,311.27,Credit Card,Gurugram,Expense,-60848.95
100528,2023-06-05,,Commute,122.58,Net Banking,Hyderabad,Expense,-60971.53
100529,05-Jun-2023,McDonald's,Food & Dining,155.54,Credit Card,Mumbai,Expense,-61127.07
100530,05-Jun-2023,Chaayos,Food & Dining,270.27,UPI,Hyderabad,Expense,-61397.34
100531,05-Jun-2023,BigBasket,Groceries,852.52,UPI,Noida,Expense,-62249.86
100532,06/06/2023,Stationery,Miscellaneous,543.54,UPI,Mumbai,Expense,-62793.4
100533,2023-06-06,PVR CINEMAS,Entertainment,604.54,Credit Card,Mumbai,Expense,-63397.94
100534,06-Jun-2023,Delhi Metro,Transportation,47.58,Net Banking,New Delhi,Expense,-63445.52
100535,2023-06-06,Domino's,Food & Dining,264.47,Credit Card,Noida,Expense,-63709.99
100536,06-Jun-2023,  Rapido ,  Commute ,94.2,Cash,  Mumbai ,Expense,-63804.19
100537,07/06/2023,McDonald's,Food & Dining,105.7,  UPI ,Noida,Expense,-63909.89
100538,07-Jun-2023,Campus Canteen,Food,174.82,Credit Card,Online,Expense,-64084.71
100539,2023-06-07,Airtel,Bills,586.62,UPI,Noida,Expense,-64671.33
100540,2023-06-07,Ola,Commute,137.6,Net Banking,Gurugram,Expense,-64808.93
100541,07-Jun-2023,Ola,transportation,37.18,Net Banking,New Delhi,Expense,-64846.11
100542,2023-06-07,Blinkit,Groceries,873.48,Debit Card,Online,Expense,-65719.59
100543,08-Jun-2023,McDonald's,Dining,322.44,Cash,New Delhi,Expense,-66042.03
100544,08/06/2023,Uber,transportation,239.29,Credit Card,New Delhi,Expense,-66281.32
100545,08-Jun-2023,BookMyShow,entertainment,617.7,  Debit Card ,Hyderabad,Expense,-66899.02
100546,2023-06-08,Burger King,Food & Dining,190.71,Debit Card,Mumbai,Expense,-67089.73
100547,08-Jun-2023,Zomato,Food & Dining,290.86,Credit Card,Online,Expense,-67380.59
100548,2023-06-08,Ola,transportation,154.32,UPI,Noida,Expense,-67534.91
100549,2023-06-09,Swiggy,Dining,298.89,Cash,Hyderabad,Expense,-67833.8
100550,10-Jun-2023,Airtel,Bills,893.3,Debit Card,Noida,Expense,-68727.1
100551,2023-06-10,Delhi Metro,Transportation,31.26,Credit Card,New Delhi,Expense,-68758.36
100552,2023-06-10,BSES,Bills,292.89,Credit Card,Noida,Expense,-69051.25
100553,2023-06-11,Domino's,Food & Dining,327.28,UPI,Hyderabad,Expense,-69378.53
